StartTime,Dur,Proto,SrcAddr,Sport,Dir,DstAddr,Dport,State,sTos,dTos,TotPkts,TotBytes,SrcBytes,Label,Scenario
2011-08-18 12:34:36.957601,0.0,icmp,147.32.84.207,0x48c3,   ->,147.32.96.69,,UNK,0.0,,1,1066,1066,flow=From-Botnet-V51-8-ICMP,Scenario-10
2011-08-18 12:34:36.959483,0.0,icmp,147.32.84.204,0xd21a,   ->,147.32.96.69,,ROB,0.0,,1,1066,1066,flow=From-Botnet-V51-5-ICMP,Scenario-10
2011-08-18 12:34:36.959934,0.0,icmp,147.32.84.207,0xe928,   ->,147.32.96.69,,PHO,0.0,,1,1066,1066,flow=From-Botnet-V51-8-ICMP,Scenario-10
2011-08-18 12:34:36.960185,0.0,icmp,147.32.84.204,0xd0d6,   ->,147.32.96.69,,UNK,0.0,,1,1066,1066,flow=From-Botnet-V51-5-ICMP,Scenario-10
2011-08-18 12:34:36.962803,0.0,icmp,147.32.84.193,0xae85,   ->,147.32.96.69,,UNK,0.0,,1,1066,1066,flow=From-Botnet-V51-4-ICMP,Scenario-10
2011-08-18 12:34:36.963312,0.0,icmp,147.32.84.207,0xa872,   ->,147.32.96.69,,UNK,0.0,,1,1066,1066,flow=From-Botnet-V51-8-ICMP,Scenario-10
2011-08-18 12:34:37.034200,0.0,icmp,147.32.84.193,0xf234,   ->,147.32.96.69,,UNK,0.0,,1,1066,1066,flow=From-Botnet-V51-4-ICMP,Scenario-10
2011-08-18 12:34:37.034408,0.0,icmp,147.32.84.191,0x7a78,   ->,147.32.96.69,,UNK,0.0,,1,1066,1066,flow=From-Botnet-V51-2-ICMP,Scenario-10
2011-08-18 12:34:37.037611,0.0,icmp,147.32.84.206,0x2d5b,   ->,147.32.96.69,,UNK,0.0,,1,1066,1066,flow=From-Botnet-V51-7-ICMP,Scenario-10
2011-08-18 12:34:37.039678,0.0,icmp,147.32.84.207,0x6179,   ->,147.32.96.69,,UNK,0.0,,1,1066,1066,flow=From-Botnet-V51-8-ICMP,Scenario-10
2011-08-18 12:34:37.040083,0.0,icmp,147.32.84.205,0x2ddc,   ->,147.32.96.69,,UNK,0.0,,1,1066,1066,flow=From-Botnet-V51-6-ICMP,Scenario-10
2011-08-18 12:34:37.040278,0.0,icmp,147.32.84.207,0xdd3c,   ->,147.32.96.69,,UNK,0.0,,1,1066,1066,flow=From-Botnet-V51-8-ICMP,Scenario-10
2011-08-18 12:34:37.041499,0.0,icmp,147.32.84.207,0xe3bc,   ->,147.32.96.69,,UNK,0.0,,1,1066,1066,flow=From-Botnet-V51-8-ICMP,Scenario-10
2011-08-18 12:34:37.042272,0.0,icmp,147.32.84.207,0x8e50,   ->,147.32.96.69,,UNK,0.0,,1,1066,1066,flow=From-Botnet-V51-8-ICMP,Scenario-10
2011-08-18 12:34:37.043241,0.0,icmp,147.32.84.205,0x217e,   ->,147.32.96.69,,UNK,0.0,,1,1066,1066,flow=From-Botnet-V51-6-ICMP,Scenario-10
2011-08-18 12:34:37.043838,0.0,icmp,147.32.84.207,0xb6c9,   ->,147.32.96.69,,UNK,0.0,,1,1066,1066,flow=From-Botnet-V51-8-ICMP,Scenario-10
2011-08-18 12:34:37.044439,0.0,icmp,147.32.84.207,0x6095,   ->,147.32.96.69,,UNK,0.0,,1,1066,1066,flow=From-Botnet-V51-8-ICMP,Scenario-10
2011-08-18 12:34:37.044827,0.0,icmp,147.32.84.207,0x3b6e,   ->,147.32.96.69,,UNK,0.0,,1,1066,1066,flow=From-Botnet-V51-8-ICMP,Scenario-10
2011-08-18 12:34:37.046519,0.0,icmp,147.32.84.207,0x9553,   ->,147.32.96.69,,UNK,0.0,,1,1066,1066,flow=From-Botnet-V51-8-ICMP,Scenario-10
2011-08-18 12:34:37.047483,0.0,icmp,147.32.84.193,0x1976,   ->,147.32.96.69,,UNK,0.0,,1,1066,1066,flow=From-Botnet-V51-4-ICMP,Scenario-10
2011-08-18 12:34:37.048590,0.0,icmp,147.32.84.204,0x3db0,   ->,147.32.96.69,,UNK,0.0,,1,1066,1066,flow=From-Botnet-V51-5-ICMP,Scenario-10
2011-08-18 12:34:37.048646,0.0,icmp,147.32.84.207,0x0c1b,   ->,147.32.96.69,,ROB,0.0,,1,1066,1066,flow=From-Botnet-V51-8-ICMP,Scenario-10
2011-08-18 12:34:37.049028,0.0,icmp,147.32.84.205,0x1f7d,   ->,147.32.96.69,,UNK,0.0,,1,1066,1066,flow=From-Botnet-V51-6-ICMP,Scenario-10
2011-08-18 12:34:37.050178,0.0,icmp,147.32.84.207,0x571b,   ->,147.32.96.69,,ROB,0.0,,1,1066,1066,flow=From-Botnet-V51-8-ICMP,Scenario-10
2011-08-18 12:34:37.050667,0.0,icmp,147.32.84.207,0x42b8,   ->,147.32.96.69,,UNK,0.0,,1,1066,1066,flow=From-Botnet-V51-8-ICMP,Scenario-10
2011-08-18 12:34:37.051328,0.0,icmp,147.32.84.204,0x205f,   ->,147.32.96.69,,UNK,0.0,,1,1066,1066,flow=From-Botnet-V51-5-ICMP,Scenario-10
2011-08-18 12:34:37.053974,0.0,icmp,147.32.84.207,0xb47c,   ->,147.32.96.69,,UNK,0.0,,1,1066,1066,flow=From-Botnet-V51-8-ICMP,Scenario-10
2011-08-18 12:34:37.054378,0.0,icmp,147.32.84.207,0x4e41,   ->,147.32.96.69,,UNK,0.0,,1,1066,1066,flow=From-Botnet-V51-8-ICMP,Scenario-10
2011-08-18 12:34:37.055294,0.0,icmp,147.32.84.207,0xa78e,   ->,147.32.96.69,,UNK,0.0,,1,1066,1066,flow=From-Botnet-V51-8-ICMP,Scenario-10
2011-08-18 12:34:37.055690,0.0,icmp,147.32.84.207,0x0f89,   ->,147.32.96.69,,UNK,0.0,,1,1066,1066,flow=From-Botnet-V51-8-ICMP,Scenario-10
2011-08-18 12:34:37.056247,0.0,icmp,147.32.84.192,0x93c6,   ->,147.32.96.69,,UNK,0.0,,1,1066,1066,flow=From-Botnet-V51-3-ICMP,Scenario-10
2011-08-18 12:34:37.057600,0.0,icmp,147.32.84.207,0x3ef8,   ->,147.32.96.69,,UNK,0.0,,1,1066,1066,flow=From-Botnet-V51-8-ICMP,Scenario-10
2011-08-18 12:34:37.058219,0.0,icmp,147.32.84.207,0x9069,   ->,147.32.96.69,,UNK,0.0,,1,1066,1066,flow=From-Botnet-V51-8-ICMP,Scenario-10
2011-08-18 12:34:37.058950,0.0,icmp,147.32.84.207,0x95d0,   ->,147.32.96.69,,UNK,0.0,,1,1066,1066,flow=From-Botnet-V51-8-ICMP,Scenario-10
2011-08-18 12:34:37.059070,0.0,icmp,147.32.84.205,0x816e,   ->,147.32.96.69,,UNK,0.0,,1,1066,1066,flow=From-Botnet-V51-6-ICMP,Scenario-10
2011-08-18 12:34:37.059341,0.0,icmp,147.32.84.206,0x9413,   ->,147.32.96.69,,SEC,0.0,,1,1066,1066,flow=From-Botnet-V51-7-ICMP,Scenario-10
2011-08-18 12:34:37.059500,0.0,icmp,147.32.84.206,0x3fa0,   ->,147.32.96.69,,UNK,0.0,,1,1066,1066,flow=From-Botnet-V51-7-ICMP,Scenario-10
2011-08-18 12:34:37.059503,0.0,icmp,147.32.84.207,0xbf87,   ->,147.32.96.69,,UNK,0.0,,1,1066,1066,flow=From-Botnet-V51-8-ICMP,Scenario-10
2011-08-18 12:34:37.061078,0.0,icmp,147.32.84.207,0x5ada,   ->,147.32.96.69,,UNK,0.0,,1,1066,1066,flow=From-Botnet-V51-8-ICMP,Scenario-10
2011-08-18 12:34:37.061849,0.0,icmp,147.32.84.207,0xf840,   ->,147.32.96.69,,UNK,0.0,,1,1066,1066,flow=From-Botnet-V51-8-ICMP,Scenario-10
2011-08-18 12:34:37.063469,0.0,icmp,147.32.84.207,0x696c,   ->,147.32.96.69,,UNK,0.0,,1,1066,1066,flow=From-Botnet-V51-8-ICMP,Scenario-10
2011-08-18 12:34:37.065247,0.0,icmp,147.32.84.206,0x05dc,   ->,147.32.96.69,,UNK,0.0,,1,1066,1066,flow=From-Botnet-V51-7-ICMP,Scenario-10
2011-08-18 12:34:37.067474,0.0,icmp,147.32.84.204,0x2488,   ->,147.32.96.69,,UNK,0.0,,1,1066,1066,flow=From-Botnet-V51-5-ICMP,Scenario-10
2011-08-18 12:34:37.068510,0.0,icmp,147.32.84.207,0x0ce1,   ->,147.32.96.69,,UNK,0.0,,1,1066,1066,flow=From-Botnet-V51-8-ICMP,Scenario-10
2011-08-18 12:34:37.068615,0.0,icmp,147.32.84.207,0xcef8,   ->,147.32.96.69,,UNK,0.0,,1,1066,1066,flow=From-Botnet-V51-8-ICMP,Scenario-10
2011-08-18 12:34:37.069580,0.0,icmp,147.32.84.207,0x8368,   ->,147.32.96.69,,UNK,0.0,,1,1066,1066,flow=From-Botnet-V51-8-ICMP,Scenario-10
2011-08-18 12:34:37.071215,0.0,icmp,147.32.84.207,0x7ed7,   ->,147.32.96.69,,UNK,0.0,,1,1066,1066,flow=From-Botnet-V51-8-ICMP,Scenario-10
2011-08-18 12:34:37.071925,0.0,icmp,147.32.84.207,0xb91c,   ->,147.32.96.69,,ROB,0.0,,1,1066,1066,flow=From-Botnet-V51-8-ICMP,Scenario-10
2011-08-18 12:34:37.072163,0.0,icmp,147.32.84.204,0xab69,   ->,147.32.96.69,,UNK,0.0,,1,1066,1066,flow=From-Botnet-V51-5-ICMP,Scenario-10
2011-08-18 12:34:37.073706,0.0,icmp,147.32.84.192,0x2580,   ->,147.32.96.69,,UNK,0.0,,1,1066,1066,flow=From-Botnet-V51-3-ICMP,Scenario-10
2011-08-18 12:34:37.073816,0.0,icmp,147.32.84.193,0x2f15,   ->,147.32.96.69,,ROB,0.0,,1,1066,1066,flow=From-Botnet-V51-4-ICMP,Scenario-10
2011-08-18 12:34:37.073960,0.0,icmp,147.32.84.207,0x5a9d,   ->,147.32.96.69,,UNK,0.0,,1,1066,1066,flow=From-Botnet-V51-8-ICMP,Scenario-10
2011-08-18 12:34:37.074229,0.0,icmp,147.32.84.207,0x7c27,   ->,147.32.96.69,,SKP,0.0,,1,1066,1066,flow=From-Botnet-V51-8-ICMP,Scenario-10
2011-08-18 12:34:37.074346,0.0,icmp,147.32.84.207,0x56c2,   ->,147.32.96.69,,UNK,0.0,,1,1066,1066,flow=From-Botnet-V51-8-ICMP,Scenario-10
2011-08-18 12:34:37.074785,0.0,icmp,147.32.84.193,0xdf61,   ->,147.32.96.69,,UNK,0.0,,1,1066,1066,flow=From-Botnet-V51-4-ICMP,Scenario-10
2011-08-18 12:34:37.074880,0.0,icmp,147.32.84.191,0x9dfc,   ->,147.32.96.69,,UNK,0.0,,1,1066,1066,flow=From-Botnet-V51-2-ICMP,Scenario-10
2011-08-18 12:34:37.074994,0.0,icmp,147.32.84.204,0x6b24,   ->,147.32.96.69,,MRP,0.0,,1,1066,1066,flow=From-Botnet-V51-5-ICMP,Scenario-10
2011-08-18 12:34:37.076193,0.0,icmp,147.32.84.207,0x2f85,   ->,147.32.96.69,,UNK,0.0,,1,1066,1066,flow=From-Botnet-V51-8-ICMP,Scenario-10
2011-08-18 12:34:37.077659,0.0,icmp,147.32.84.192,0x9506,   ->,147.32.96.69,,AHA,0.0,,1,1066,1066,flow=From-Botnet-V51-3-ICMP,Scenario-10
2011-08-18 12:34:37.078214,0.0,icmp,147.32.84.207,0x081c,   ->,147.32.96.69,,ROB,0.0,,1,1066,1066,flow=From-Botnet-V51-8-ICMP,Scenario-10
2011-08-18 12:34:37.078477,0.0,icmp,147.32.84.204,0x6704,   ->,147.32.96.69,,SRC,0.0,,1,1066,1066,flow=From-Botnet-V51-5-ICMP,Scenario-10
2011-08-18 12:34:37.078583,0.0,icmp,147.32.84.207,0x9415,   ->,147.32.96.69,,ROB,0.0,,1,1066,1066,flow=From-Botnet-V51-8-ICMP,Scenario-10
2011-08-18 12:34:37.079635,0.0,icmp,147.32.84.207,0x1175,   ->,147.32.96.69,,UNK,0.0,,1,1066,1066,flow=From-Botnet-V51-8-ICMP,Scenario-10
2011-08-18 12:34:37.080851,0.0,icmp,147.32.84.207,0xeba2,   ->,147.32.96.69,,UNK,0.0,,1,1066,1066,flow=From-Botnet-V51-8-ICMP,Scenario-10
2011-08-18 12:34:37.082120,0.0,icmp,147.32.84.207,0x342c,   ->,147.32.96.69,,NNA,0.0,,1,1066,1066,flow=From-Botnet-V51-8-ICMP,Scenario-10
2011-08-18 12:34:37.082267,0.0,icmp,147.32.84.204,0xf731,   ->,147.32.96.69,,UNK,0.0,,1,1066,1066,flow=From-Botnet-V51-5-ICMP,Scenario-10
2011-08-18 12:34:37.082692,0.0,icmp,147.32.84.207,0xcece,   ->,147.32.96.69,,UNK,0.0,,1,1066,1066,flow=From-Botnet-V51-8-ICMP,Scenario-10
2011-08-18 12:34:37.083093,0.0,icmp,147.32.84.207,0x4ec6,   ->,147.32.96.69,,UNK,0.0,,1,1066,1066,flow=From-Botnet-V51-8-ICMP,Scenario-10
2011-08-18 12:34:37.083748,0.0,icmp,147.32.84.205,0x0605,   ->,147.32.96.69,,RED,0.0,,1,1066,1066,flow=From-Botnet-V51-6-ICMP,Scenario-10
2011-08-18 12:34:37.083900,0.0,icmp,147.32.84.205,0xed61,   ->,147.32.96.69,,UNK,0.0,,1,1066,1066,flow=From-Botnet-V51-6-ICMP,Scenario-10
2011-08-18 12:34:37.084306,0.0,icmp,147.32.84.205,0x5b5f,   ->,147.32.96.69,,UNK,0.0,,1,1066,1066,flow=From-Botnet-V51-6-ICMP,Scenario-10
2011-08-18 12:34:37.084690,0.0,icmp,147.32.84.207,0x1923,   ->,147.32.96.69,,MRQ,0.0,,1,1066,1066,flow=From-Botnet-V51-8-ICMP,Scenario-10
2011-08-18 12:34:37.085127,0.0,icmp,147.32.84.207,0x97b0,   ->,147.32.96.69,,UNK,0.0,,1,1066,1066,flow=From-Botnet-V51-8-ICMP,Scenario-10
2011-08-18 12:34:37.086078,0.0,icmp,147.32.84.207,0x7689,   ->,147.32.96.69,,UNK,0.0,,1,1066,1066,flow=From-Botnet-V51-8-ICMP,Scenario-10
2011-08-18 12:34:37.087519,0.0,icmp,147.32.84.204,0x424e,   ->,147.32.96.69,,UNK,0.0,,1,1066,1066,flow=From-Botnet-V51-5-ICMP,Scenario-10
2011-08-18 12:34:37.088417,0.0,icmp,147.32.84.207,0x4aea,   ->,147.32.96.69,,UNK,0.0,,1,1066,1066,flow=From-Botnet-V51-8-ICMP,Scenario-10
2011-08-18 12:34:37.088882,0.0,icmp,147.32.84.207,0x4413,   ->,147.32.96.69,,SEC,0.0,,1,1066,1066,flow=From-Botnet-V51-8-ICMP,Scenario-10
2011-08-18 12:34:37.089090,0.0,icmp,147.32.84.207,0xb844,   ->,147.32.96.69,,UNK,0.0,,1,1066,1066,flow=From-Botnet-V51-8-ICMP,Scenario-10
2011-08-18 12:34:37.089630,0.0,icmp,147.32.84.205,0x6745,   ->,147.32.96.69,,UNK,0.0,,1,1066,1066,flow=From-Botnet-V51-6-ICMP,Scenario-10
2011-08-18 12:34:37.089759,0.0,icmp,147.32.84.206,0x3417,   ->,147.32.96.69,,ROB,0.0,,1,1066,1066,flow=From-Botnet-V51-7-ICMP,Scenario-10
2011-08-18 12:34:37.091105,0.0,icmp,147.32.84.207,0x4aee,   ->,147.32.96.69,,UNK,0.0,,1,1066,1066,flow=From-Botnet-V51-8-ICMP,Scenario-10
2011-08-18 12:34:37.091857,0.0,icmp,147.32.84.207,0x5805,   ->,147.32.96.69,,RED,0.0,,1,1066,1066,flow=From-Botnet-V51-8-ICMP,Scenario-10
2011-08-18 12:34:37.092779,0.0,icmp,147.32.84.207,0x14b0,   ->,147.32.96.69,,UNK,0.0,,1,1066,1066,flow=From-Botnet-V51-8-ICMP,Scenario-10
2011-08-18 12:34:37.093084,0.0,icmp,147.32.84.207,0xe2dc,   ->,147.32.96.69,,UNK,0.0,,1,1066,1066,flow=From-Botnet-V51-8-ICMP,Scenario-10
2011-08-18 12:34:37.093289,0.0,icmp,147.32.84.207,0x5d98,   ->,147.32.96.69,,UNK,0.0,,1,1066,1066,flow=From-Botnet-V51-8-ICMP,Scenario-10
2011-08-18 12:34:37.093791,0.0,icmp,147.32.84.207,0x8488,   ->,147.32.96.69,,UNK,0.0,,1,1066,1066,flow=From-Botnet-V51-8-ICMP,Scenario-10
2011-08-18 12:34:37.094143,0.0,icmp,147.32.84.207,0xe4d6,   ->,147.32.96.69,,UNK,0.0,,1,1066,1066,flow=From-Botnet-V51-8-ICMP,Scenario-10
2011-08-18 12:34:37.096221,0.0,icmp,147.32.84.191,0x7f62,   ->,147.32.96.69,,UNK,0.0,,1,1066,1066,flow=From-Botnet-V51-2-ICMP,Scenario-10
2011-08-18 12:34:37.098542,0.0,icmp,147.32.84.207,0xf238,   ->,147.32.96.69,,UNK,0.0,,1,1066,1066,flow=From-Botnet-V51-8-ICMP,Scenario-10
2011-08-18 12:34:37.099661,0.0,icmp,147.32.84.193,0x5bff,   ->,147.32.96.69,,UNK,0.0,,1,1066,1066,flow=From-Botnet-V51-4-ICMP,Scenario-10
2011-08-18 12:34:37.101681,0.0,icmp,147.32.84.207,0x1069,   ->,147.32.96.69,,UNK,0.0,,1,1066,1066,flow=From-Botnet-V51-8-ICMP,Scenario-10
2011-08-18 12:34:37.102097,0.0,icmp,147.32.84.207,0x20c0,   ->,147.32.96.69,,UNK,0.0,,1,1066,1066,flow=From-Botnet-V51-8-ICMP,Scenario-10
2011-08-18 12:34:37.103189,0.0,icmp,147.32.84.207,0xc01f,   ->,147.32.96.69,,DCE,0.0,,1,1066,1066,flow=From-Botnet-V51-8-ICMP,Scenario-10
2011-08-18 12:34:37.103590,0.0,icmp,147.32.84.207,0x7d38,   ->,147.32.96.69,,UNK,0.0,,1,1066,1066,flow=From-Botnet-V51-8-ICMP,Scenario-10
2011-08-18 12:34:37.104588,0.0,icmp,147.32.84.207,0xbd4f,   ->,147.32.96.69,,UNK,0.0,,1,1066,1066,flow=From-Botnet-V51-8-ICMP,Scenario-10
2011-08-18 12:34:37.105443,0.0,icmp,147.32.84.207,0x6cc0,   ->,147.32.96.69,,UNK,0.0,,1,1066,1066,flow=From-Botnet-V51-8-ICMP,Scenario-10
2011-08-18 12:34:37.107149,0.0,icmp,147.32.84.207,0x22a3,   ->,147.32.96.69,,UNK,0.0,,1,1066,1066,flow=From-Botnet-V51-8-ICMP,Scenario-10
2011-08-18 12:34:37.107633,0.0,icmp,147.32.84.207,0x4bb6,   ->,147.32.96.69,,UNK,0.0,,1,1066,1066,flow=From-Botnet-V51-8-ICMP,Scenario-10
2011-08-18 12:34:37.108063,0.0,icmp,147.32.84.193,0x5b7a,   ->,147.32.96.69,,UNK,0.0,,1,1066,1066,flow=From-Botnet-V51-4-ICMP,Scenario-10
2011-08-18 12:34:37.109879,0.0,icmp,147.32.84.204,0x3ea3,   ->,147.32.96.69,,UNK,0.0,,1,1066,1066,flow=From-Botnet-V51-5-ICMP,Scenario-10
2011-08-18 12:34:37.109889,0.0,icmp,147.32.84.192,0xf1d8,   ->,147.32.96.69,,UNK,0.0,,1,1066,1066,flow=From-Botnet-V51-3-ICMP,Scenario-10
2011-08-18 12:34:37.110736,0.0,icmp,147.32.84.207,0x367e,   ->,147.32.96.69,,UNK,0.0,,1,1066,1066,flow=From-Botnet-V51-8-ICMP,Scenario-10
2011-08-18 12:34:37.112306,0.0,icmp,147.32.84.206,0xe75c,   ->,147.32.96.69,,UNK,0.0,,1,1066,1066,flow=From-Botnet-V51-7-ICMP,Scenario-10
2011-08-18 12:34:37.113353,0.0,icmp,147.32.84.207,0xaedd,   ->,147.32.96.69,,UNK,0.0,,1,1066,1066,flow=From-Botnet-V51-8-ICMP,Scenario-10
2011-08-18 12:34:37.114401,0.0,icmp,147.32.84.207,0x3907,   ->,147.32.96.69,,,0.0,,1,1066,1066,flow=From-Botnet-V51-8-ICMP,Scenario-10
2011-08-18 12:34:37.114860,0.0,icmp,147.32.84.207,0xd5de,   ->,147.32.96.69,,UNK,0.0,,1,1066,1066,flow=From-Botnet-V51-8-ICMP,Scenario-10
2011-08-18 12:34:37.115256,0.0,icmp,147.32.84.207,0xaeae,   ->,147.32.96.69,,UNK,0.0,,1,1066,1066,flow=From-Botnet-V51-8-ICMP,Scenario-10
2011-08-18 12:34:37.115662,0.0,icmp,147.32.84.193,0xc77e,   ->,147.32.96.69,,UNK,0.0,,1,1066,1066,flow=From-Botnet-V51-4-ICMP,Scenario-10
2011-08-18 12:34:37.117030,0.0,icmp,147.32.84.191,0xc0e9,   ->,147.32.96.69,,UNK,0.0,,1,1066,1066,flow=From-Botnet-V51-2-ICMP,Scenario-10
2011-08-18 12:34:37.117034,0.0,icmp,147.32.84.207,0xedff,   ->,147.32.96.69,,UNK,0.0,,1,1066,1066,flow=From-Botnet-V51-8-ICMP,Scenario-10
2011-08-18 12:34:37.117268,0.0,icmp,147.32.84.207,0x9949,   ->,147.32.96.69,,UNK,0.0,,1,1066,1066,flow=From-Botnet-V51-8-ICMP,Scenario-10
2011-08-18 12:34:37.117574,0.0,icmp,147.32.84.206,0x8c7b,   ->,147.32.96.69,,UNK,0.0,,1,1066,1066,flow=From-Botnet-V51-7-ICMP,Scenario-10
2011-08-18 12:34:37.117773,0.0,icmp,147.32.84.192,0xbd6a,   ->,147.32.96.69,,UNK,0.0,,1,1066,1066,flow=From-Botnet-V51-3-ICMP,Scenario-10
2011-08-18 12:34:37.118083,0.0,icmp,147.32.84.207,0x71d5,   ->,147.32.96.69,,UNK,0.0,,1,1066,1066,flow=From-Botnet-V51-8-ICMP,Scenario-10
2011-08-18 12:34:37.119416,0.0,icmp,147.32.84.207,0x4ccd,   ->,147.32.96.69,,UNK,0.0,,1,1066,1066,flow=From-Botnet-V51-8-ICMP,Scenario-10
2011-08-18 12:34:37.120179,0.0,icmp,147.32.84.206,0x8619,   ->,147.32.96.69,,ROB,0.0,,1,1066,1066,flow=From-Botnet-V51-7-ICMP,Scenario-10
2011-08-18 12:34:37.120484,0.0,icmp,147.32.84.205,0xba7f,   ->,147.32.96.69,,UNK,0.0,,1,1066,1066,flow=From-Botnet-V51-6-ICMP,Scenario-10
2011-08-18 12:34:37.120778,0.0,icmp,147.32.84.204,0xcfb9,   ->,147.32.96.69,,UNK,0.0,,1,1066,1066,flow=From-Botnet-V51-5-ICMP,Scenario-10
